n,domain,protocol,epsilon_h,epsilon_c,lambda,k_bits,k_uncapped,k_capped,hash_rate,deadline_sec,deposit_multiplier,premium,added_pow_cost,deadline_penalty,slash,deterrence,ic
10000,2,brr,0.2,1.0,2.0,32,65,1,262144,0.05,1.0,10.16104068,8589.92640000,97.58171841,10.16104068,8697.66915909,1
10000,2,brr,0.2,1.0,2.0,32,65,1,262144,0.2,0.0,10.16104068,8589.92640000,97.58082503,0.00000000,8687.50722503,1
10000,2,brr,0.2,1.0,2.0,32,65,1,262144,0.2,0.5,10.16104068,8589.92640000,97.58082503,5.08052034,8692.58774537,1
10000,2,brr,0.2,1.0,2.0,32,65,1,262144,0.2,1.0,10.16104068,8589.92640000,97.58082503,10.16104068,8697.66826571,1
10000,2,brr,0.2,1.0,2.0,32,65,1,262144,1.0,0.0,10.16104068,8589.92640000,97.57606046,0.00000000,8687.50246046,1
10000,2,brr,0.2,1.0,2.0,32,65,1,262144,1.0,0.5,10.16104068,8589.92640000,97.57606046,5.08052034,8692.58298080,1
10000,2,brr,0.2,1.0,2.0,32,65,1,262144,1.0,1.0,10.16104068,8589.92640000,97.57606046,10.16104068,8697.66350114,1
10000,2,brr,0.2,1.0,2.0,32,65,1,2097152,0.05,0.0,10.16104068,8589.92640000,97.57963387,0.00000000,8687.50603387,1
10000,2,brr,0.2,1.0,2.0,32,65,1,2097152,0.05,0.5,10.16104068,8589.92640000,97.57963387,5.08052034,8692.58655421,1
10000,2,brr,0.2,1.0,2.0,32,65,1,2097152,0.05,1.0,10.16104068,8589.92640000,97.57963387,10.16104068,8697.66707455,1
10000,2,brr,0.2,1.0,2.0,32,65,1,2097152,0.2,0.0,10.16104068,8589.92640000,97.57248718,0.00000000,8687.49888718,1
10000,2,brr,0.2,1.0,2.0,32,65,1,2097152,0.2,0.5,10.16104068,8589.92640000,97.57248718,5.08052034,8692.57940752,1
10000,2,brr,0.2,1.0,2.0,32,65,1,2097152,0.2,1.0,10.16104068,8589.92640000,97.57248718,10.16104068,8697.65992786,1
10000,2,brr,0.2,1.0,2.0,32,65,1,2097152,1.0,0.0,10.16104068,8589.92640000,97.53438037,0.00000000,8687.46078037,1
10000,2,brr,0.2,1.0,2.0,32,65,1,2097152,1.0,0.5,10.16104068,8589.92640000,97.53438037,5.08052034,8692.54130071,1
10000,2,brr,0.2,1.0,2.0,32,65,1,2097152,1.0,1.0,10.16104068,8589.92640000,97.53438037,10.16104068,8697.62182105,1
10000,2,brr,0.2,1.0,2.0,32,65,1,16777216,0.05,0.0,10.16104068,8589.92640000,97.56295908,0.00000000,8687.48935908,1
10000,2,brr,0.2,1.0,2.0,32,65,1,16777216,0.05,0.5,10.16104068,8589.92640000,97.56295908,5.08052034,8692.56987942,1
10000,2,brr,0.2,1.0,2.0,32,65,1,16777216,0.05,1.0,10.16104068,8589.92640000,97.56295908,10.16104068,8697.65039976,1
10000,2,brr,0.2,1.0,2.0,32,65,1,16777216,0.2,0.0,10.16104068,8589.92640000,97.50581003,0.00000000,8687.43221003,1
10000,2,brr,0.2,1.0,2.0,32,65,1,16777216,0.2,0.5,10.16104068,8589.92640000,97.50581003,5.08052034,8692.51273037,1
10000,2,brr,0.2,1.0,2.0,32,65,1,16777216,0.2,1.0,10.16104068,8589.92640000,97.50581003,10.16104068,8697.59325071,1
10000,2,brr,0.2,1.0,2.0,32,65,1,16777216,1.0,0.0,10.16104068,8589.92640000,97.20157998,0.00000000,8687.12797998,1
10000,2,brr,0.2,1.0,2.0,32,65,1,16777216,1.0,0.5,10.16104068,8589.92640000,97.20157998,5.08052034,8692.20850032,1
10000,2,brr,0.2,1.0,2.0,32,65,1,16777216,1.0,1.0,10.16104068,8589.92640000,97.20157998,10.16104068,8697.28902066,1
10000,2,brr,0.2,2.0,0.25,32,47,1,262144,0.05,0.0,11.50686763,8589.92640000,98.92754126,0.00000000,8688.85394126,1
10000,2,brr,0.2,2.0,0.25,32,47,1,262144,0.05,0.5,11.50686763,8589.92640000,98.92754126,5.75343382,8694.60737507,1
10000,2,brr,0.2,2.0,0.25,32,47,1,262144,0.05,1.0,11.50686763,8589.92640000,98.92754126,11.50686763,8700.36080889,1
10000,2,brr,0.2,2.0,0.25,32,47,1,262144,0.2,0.0,11.50686763,8589.92640000,98.92663555,0.00000000,8688.85303555,1
10000,2,brr,0.2,2.0,0.25,32,47,1,262144,0.2,0.5,11.50686763,8589.92640000,98.92663555,5.75343382,8694.60646937,1
10000,2,brr,0.2,2.0,0.25,32,47,1,262144,0.2,1.0,11.50686763,8589.92640000,98.92663555,11.50686763,8700.35990318,1
10000,2,brr,0.2,2.0,0.25,32,47,1,262144,1.0,0.0,11.50686763,8589.92640000,98.92180527,0.00000000,8688.84820527,1
10000,2,brr,0.2,2.0,0.25,32,47,1,262144,1.0,0.5,11.50686763,8589.92640000,98.92180527,5.75343382,8694.60163908,1
10000,2,brr,0.2,2.0,0.25,32,47,1,262144,1.0,1.0,11.50686763,8589.92640000,98.92180527,11.50686763,8700.35507290,1
10000,2,brr,0.2,2.0,0.25,32,47,1,2097152,0.05,0.0,11.50686763,8589.92640000,98.92542796,0.00000000,8688.85182796,1
10000,2,brr,0.2,2.0,0.25,32,47,1,2097152,0.05,0.5,11.50686763,8589.92640000,98.92542796,5.75343382,8694.60526177,1
10000,2,brr,0.2,2.0,0.25,32,47,1,2097152,0.05,1.0,11.50686763,8589.92640000,98.92542796,11.50686763,8700.35869559,1
10000,2,brr,0.2,2.0,0.25,32,47,1,2097152,0.2,0.0,11.50686763,8589.92640000,98.91818271,0.00000000,8688.84458271,1
10000,2,brr,0.2,2.0,0.25,32,47,1,2097152,0.2,0.5,11.50686763,8589.92640000,98.91818271,5.75343382,8694.59801652,1
10000,2,brr,0.2,2.0,0.25,32,47,1,2097152,0.2,1.0,11.50686763,8589.92640000,98.91818271,11.50686763,8700.35145034,1
10000,2,brr,0.2,2.0,0.25,32,47,1,2097152,1.0,0.0,11.50686763,8589.92640000,98.87955034,0.00000000,8688.80595034,1
10000,2,brr,0.2,2.0,0.25,32,47,1,2097152,1.0,0.5,11.50686763,8589.92640000,98.87955034,5.75343382,8694.55938416,1
10000,2,brr,0.2,2.0,0.25,32,47,1,2097152,1.0,1.0,11.50686763,8589.92640000,98.87955034,11.50686763,8700.31281797,1
10000,2,brr,0.2,2.0,0.25,32,47,1,16777216,0.05,0.0,11.50686763,8589.92640000,98.90852320,0.00000000,8688.83492320,1
10000,2,brr,0.2,2.0,0.25,32,47,1,16777216,0.05,0.5,11.50686763,8589.92640000,98.90852320,5.75343382,8694.58835702,1
10000,2,brr,0.2,2.0,0.25,32,47,1,16777216,0.05,1.0,11.50686763,8589.92640000,98.90852320,11.50686763,8700.34179083,1
10000,2,brr,0.2,2.0,0.25,32,47,1,16777216,0.2,0.0,11.50686763,8589.92640000,98.85058597,0.00000000,8688.77698597,1
10000,2,brr,0.2,2.0,0.25,32,47,1,16777216,0.2,0.5,11.50686763,8589.92640000,98.85058597,5.75343382,8694.53041978,1
10000,2,brr,0.2,2.0,0.25,32,47,1,16777216,0.2,1.0,11.50686763,8589.92640000,98.85058597,11.50686763,8700.28385360,1
10000,2,brr,0.2,2.0,0.25,32,47,1,16777216,1.0,0.0,11.50686763,8589.92640000,98.54216005,0.00000000,8688.46856005,1
10000,2,brr,0.2,2.0,0.25,32,47,1,16777216,1.0,0.5,11.50686763,8589.92640000,98.54216005,5.75343382,8694.22199387,1
10000,2,brr,0.2,2.0,0.25,32,47,1,16777216,1.0,1.0,11.50686763,8589.92640000,98.54216005,11.50686763,8699.97542768,1
10000,2,brr,0.2,2.0,0.5,32,81,1,262144,0.05,0.0,11.50686763,8589.92640000,98.92754126,0.00000000,8688.85394126,1
10000,2,brr,0.2,2.0,0.5,32,81,1,262144,0.05,0.5,11.50686763,8589.92640000,98.92754126,5.75343382,8694.60737507,1
10000,2,brr,0.2,2.0,0.5,32,81,1,262144,0.05,1.0,11.50686763,8589.92640000,98.92754126,11.50686763,8700.36080889,1
10000,2,brr,0.2,2.0,0.5,32,81,1,262144,0.2,0.0,11.50686763,8589.92640000,98.92663555,0.00000000,8688.85303555,1
10000,2,brr,0.2,2.0,0.5,32,81,1,262144,0.2,0.5,11.50686763,8589.92640000,98.92663555,5.75343382,8694.60646937,1
10000,2,brr,0.2,2.0,0.5,32,81,1,262144,0.2,1.0,11.50686763,8589.92640000,98.92663555,11.50686763,8700.35990318,1
10000,2,brr,0.2,2.0,0.5,32,81,1,262144,1.0,0.0,11.50686763,8589.92640000,98.92180527,0.00000000,8688.84820527,1
10000,2,brr,0.2,2.0,0.5,32,81,1,262144,1.0,0.5,11.50686763,8589.92640000,98.92180527,5.75343382,8694.60163908,1
10000,2,brr,0.2,2.0,0.5,32,81,1,262144,1.0,1.0,11.50686763,8589.92640000,98.92180527,11.50686763,8700.35507290,1
10000,2,brr,0.2,2.0,0.5,32,81,1,2097152,0.05,0.0,11.50686763,8589.92640000,98.92542796,0.00000000,8688.85182796,1
10000,2,brr,0.2,2.0,0.5,32,81,1,2097152,0.05,0.5,11.50686763,8589.92640000,98.92542796,5.75343382,8694.60526177,1
10000,2,brr,0.2,2.0,0.5,32,81,1,2097152,0.05,1.0,11.50686763,8589.92640000,98.92542796,11.50686763,8700.35869559,1
10000,2,brr,0.2,2.0,0.5,32,81,1,2097152,0.2,0.0,11.50686763,8589.92640000,98.91818271,0.00000000,8688.84458271,1
10000,2,brr,0.2,2.0,0.5,32,81,1,2097152,0.2,0.5,11.50686763,8589.92640000,98.91818271,5.75343382,8694.59801652,1
10000,2,brr,0.2,2.0,0.5,32,81,1,2097152,0.2,1.0,11.50686763,8589.92640000,98.91818271,11.50686763,8700.35145034,1
10000,2,brr,0.2,2.0,0.5,32,81,1,2097152,1.0,0.0,11.50686763,8589.92640000,98.87955034,0.00000000,8688.80595034,1
10000,2,brr,0.2,2.0,0.5,32,81,1,2097152,1.0,0.5,11.50686763,8589.92640000,98.87955034,5.75343382,8694.55938416,1
10000,2,brr,0.2,2.0,0.5,32,81,1,2097152,1.0,1.0,11.50686763,8589.92640000,98.87955034,11.50686763,8700.31281797,1
10000,2,brr,0.2,2.0,0.5,32,81,1,16777216,0.05,0.0,11.50686763,8589.92640000,98.90852320,0.00000000,8688.83492320,1
10000,2,brr,0.2,2.0,0.5,32,81,1,16777216,0.05,0.5,11.50686763,8589.92640000,98.90852320,5.75343382,8694.58835702,1
10000,2,brr,0.2,2.0,0.5,32,81,1,16777216,0.05,1.0,11.50686763,8589.92640000,98.90852320,11.50686763,8700.34179083,1
10000,2,brr,0.2,2.0,0.5,32,81,1,16777216,0.2,0.0,11.50686763,8589.92640000,98.85058597,0.00000000,8688.77698597,1
10000,2,brr,0.2,2.0,0.5,32,81,1,16777216,0.2,0.5,11.50686763,8589.92640000,98.85058597,5.75343382,8694.53041978,1
10000,2,brr,0.2,2.0,0.5,32,81,1,16777216,0.2,1.0,11.50686763,8589.92640000,98.85058597,11.50686763,8700.28385360,1
10000,2,brr,0.2,2.0,0.5,32,81,1,16777216,1.0,0.0,11.50686763,8589.92640000,98.54216005,0.00000000,8688.46856005,1
10000,2,brr,0.2,2.0,0.5,32,81,1,16777216,1.0,0.5,11.50686763,8589.92640000,98.54216005,5.75343382,8694.22199387,1
10000,2,brr,0.2,2.0,0.5,32,81,1,16777216,1.0,1.0,11.50686763,8589.92640000,98.54216005,11.50686763,8699.97542768,1
10000,2,brr,0.2,2.0,1.0,32,149,1,262144,0.05,0.0,11.50686763,8589.92640000,98.92754126,0.00000000,8688.85394126,1
10000,2,brr,0.2,2.0,1.0,32,149,1,262144,0.05,0.5,11.50686763,8589.92640000,98.92754126,5.75343382,8694.60737507,1
10000,2,brr,0.2,2.0,1.0,32,149,1,262144,0.05,1.0,11.50686763,8589.92640000,98.92754126,11.50686763,8700.36080889,1
10000,2,brr,0.2,2.0,1.0,32,149,1,262144,0.2,0.0,11.50686763,8589.92640000,98.92663555,0.00000000,8688.85303555,1
10000,2,brr,0.2,2.0,1.0,32,149,1,262144,0.2,0.5,11.50686763,8589.92640000,98.92663555,5.75343382,8694.60646937,1
10000,2,brr,0.2,2.0,1.0,32,149,1,262144,0.2,1.0,11.50686763,8589.92640000,98.92663555,11.50686763,8700.35990318,1
10000,2,brr,0.2,2.0,1.0,32,149,1,262144,1.0,0.0,11.50686763,8589.92640000,98.92180527,0.00000000,8688.84820527,1
10000,2,brr,0.2,2.0,1.0,32,149,1,262144,1.0,0.5,11.50686763,8589.92640000,98.92180527,5.75343382,8694.60163908,1
10000,2,brr,0.2,2.0,1.0,32,149,1,262144,1.0,1.0,11.50686763,8589.92640000,98.92180527,11.50686763,8700.35507290,1
10000,2,brr,0.2,2.0,1.0,32,149,1,2097152,0.05,0.0,11.50686763,8589.92640000,98.92542796,0.00000000,8688.85182796,1
10000,2,brr,0.2,2.0,1.0,32,149,1,2097152,0.05,0.5,11.50686763,8589.92640000,98.92542796,5.75343382,8694.60526177,1
10000,2,brr,0.2,2.0,1.0,32,149,1,2097152,0.05,1.0,11.50686763,8589.92640000,98.92542796,11.50686763,8700.35869559,1
10000,2,brr,0.2,2.0,1.0,32,149,1,2097152,0.2,0.0,11.50686763,8589.92640000,98.91818271,0.00000000,8688.84458271,1
10000,2,brr,0.2,2.0,1.0,32,149,1,2097152,0.2,0.5,11.50686763,8589.92640000,98.91818271,5.75343382,8694.59801652,1
10000,2,brr,0.2,2.0,1.0,32,149,1,2097152,0.2,1.0,11.50686763,8589.92640000,98.91818271,11.50686763,8700.35145034,1
10000,2,brr,0.2,2.0,1.0,32,149,1,2097152,1.0,0.0,11.50686763,8589.92640000,98.87955034,0.00000000,8688.80595034,1
10000,2,brr,0.2,2.0,1.0,32,149,1,2097152,1.0,0.5,11.50686763,8589.92640000,98.87955034,5.75343382,8694.55938416,1
10000,2,brr,0.2,2.0,1.0,32,149,1,2097152,1.0,1.0,11.50686763,8589.92640000,98.87955034,11.50686763,8700.31281797,1
10000,2,brr,0.2,2.0,1.0,32,149,1,16777216,0.05,0.0,11.50686763,8589.92640000,98.90852320,0.00000000,8688.83492320,1
10000,2,brr,0.2,2.0,1.0,32,149,1,16777216,0.05,0.5,11.50686763,8589.92640000,98.90852320,5.75343382,8694.58835702,1
10000,2,brr,0.2,2.0,1.0,32,149,1,16777216,0.05,1.0,11.50686763,8589.92640000,98.90852320,11.50686763,8700.34179083,1
10000,2,brr,0.2,2.0,1.0,32,149,1,16777216,0.2,0.0,11.50686763,8589.92640000,98.85058597,0.00000000,8688.77698597,1
10000,2,brr,0.2,2.0,1.0,32,149,1,16777216,0.2,0.5,11.50686763,8589.92640000,98.85058597,5.75343382,8694.53041978,1
10000,2,brr,0.2,2.0,1.0,32,149,1,16777216,0.2,1.0,11.50686763,8589.92640000,98.85058597,11.50686763,8700.28385360,1
10000,2,brr,0.2,2.0,1.0,32,149,1,16777216,1.0,0.0,11.50686763,8589.92640000,98.54216005,0.00000000,8688.46856005,1
10000,2,brr,0.2,2.0,1.0,32,149,1,16777216,1.0,0.5,11.50686763,8589.92640000,98.54216005,5.75343382,8694.22199387,1
10000,2,brr,0.2,2.0,1.0,32,149,1,16777216,1.0,1.0,11.50686763,8589.92640000,98.54216005,11.50686763,8699.97542768,1
10000,2,brr,0.2,2.0,2.0,32,286,1,262144,0.05,0.0,11.50686763,8589.92640000,98.92754126,0.00000000,8688.85394126,1
10000,2,brr,0.2,2.0,2.0,32,286,1,262144,0.05,0.5,11.50686763,8589.92640000,98.92754126,5.75343382,8694.60737507,1
10000,2,brr,0.2,2.0,2.0,32,286,1,262144,0.05,1.0,11.50686763,8589.92640000,98.92754126,11.50686763,8700.36080889,1
10000,2,brr,0.2,2.0,2.0,32,286,1,262144,0.2,0.0,11.50686763,8589.92640000,98.92663555,0.00000000,8688.85303555,1
10000,2,brr,0.2,2.0,2.0,32,286,1,262144,0.2,0.5,11.50686763,8589.92640000,98.92663555,5.75343382,8694.60646937,1
10000,2,brr,0.2,2.0,2.0,32,286,1,262144,0.2,1.0,11.50686763,8589.92640000,98.92663555,11.50686763,8700.35990318,1
10000,2,brr,0.2,2.0,2.0,32,286,1,262144,1.0,0.0,11.50686763,8589.92640000,98.92180527,0.00000000,8688.84820527,1
10000,2,brr,0.2,2.0,2.0,32,286,1,262144,1.0,0.5,11.50686763,8589.92640000,98.92180527,5.75343382,8694.60163908,1
10000,2,brr,0.2,2.0,2.0,32,286,1,262144,1.0,1.0,11.50686763,8589.92640000,98.92180527,11.50686763,8700.35507290,1
10000,2,brr,0.2,2.0,2.0,32,286,1,2097152,0.05,0.0,11.50686763,8589.92640000,98.92542796,0.00000000,8688.85182796,1
10000,2,brr,0.2,2.0,2.0,32,286,1,2097152,0.05,0.5,11.50686763,8589.92640000,98.92542796,5.75343382,8694.60526177,1
10000,2,brr,0.2,2.0,2.0,32,286,1,2097152,0.05,1.0,11.50686763,8589.92640000,98.92542796,11.50686763,8700.35869559,1
10000,2,brr,0.2,2.0,2.0,32,286,1,2097152,0.2,0.0,11.50686763,8589.92640000,98.91818271,0.00000000,8688.84458271,1
10000,2,brr,0.2,2.0,2.0,32,286,1,2097152,0.2,0.5,11.50686763,8589.92640000,98.91818271,5.75343382,8694.59801652,1
10000,2,brr,0.2,2.0,2.0,32,286,1,2097152,0.2,1.0,11.50686763,8589.92640000,98.91818271,11.50686763,8700.35145034,1
10000,2,brr,0.2,2.0,2.0,32,286,1,2097152,1.0,0.0,11.50686763,8589.92640000,98.87955034,0.00000000,8688.80595034,1
10000,2,brr,0.2,2.0,2.0,32,286,1,2097152,1.0,0.5,11.50686763,8589.92640000,98.87955034,5.75343382,8694.55938416,1
10000,2,brr,0.2,2.0,2.0,32,286,1,2097152,1.0,1.0,11.50686763,8589.92640000,98.87955034,11.50686763,8700.31281797,1
10000,2,brr,0.2,2.0,2.0,32,286,1,16777216,0.05,0.0,11.50686763,8589.92640000,98.90852320,0.00000000,8688.83492320,1
10000,2,brr,0.2,2.0,2.0,32,286,1,16777216,0.05,0.5,11.50686763,8589.92640000,98.90852320,5.75343382,8694.58835702,1
10000,2,brr,0.2,2.0,2.0,32,286,1,16777216,0.05,1.0,11.50686763,8589.92640000,98.90852320,11.50686763,8700.34179083,1
10000,2,brr,0.2,2.0,2.0,32,286,1,16777216,0.2,0.0,11.50686763,8589.92640000,98.85058597,0.00000000,8688.77698597,1
10000,2,brr,0.2,2.0,2.0,32,286,1,16777216,0.2,0.5,11.50686763,8589.92640000,98.85058597,5.75343382,8694.53041978,1
10000,2,brr,0.2,2.0,2.0,32,286,1,16777216,0.2,1.0,11.50686763,8589.92640000,98.85058597,11.50686763,8700.28385360,1
10000,2,brr,0.2,2.0,2.0,32,286,1,16777216,1.0,0.0,11.50686763,8589.92640000,98.54216005,0.00000000,8688.46856005,1
10000,2,brr,0.2,2.0,2.0,32,286,1,16777216,1.0,0.5,11.50686763,8589.92640000,98.54216005,5.75343382,8694.22199387,1
10000,2,brr,0.2,2.0,2.0,32,286,1,16777216,1.0,1.0,11.50686763,8589.92640000,98.54216005,11.50686763,8699.97542768,1
10000,2,brr,0.2,4.0,0.25,32,340,1,262144,0.05,0.0,12.23161656,8589.92640000,99.65228797,0.00000000,8689.57868797,1
10000,2,brr,0.2,4.0,0.25,32,340,1,262144,0.05,0.5,12.23161656,8589.92640000,99.65228797,6.11580828,8695.69449625,1
10000,2,brr,0.2,4.0,0.25,32,340,1,262144,0.05,1.0,12.23161656,8589.92640000,99.65228797,12.23161656,8701.81030453,1
10000,2,brr,0.2,4.0,0.25,32,340,1,262144,0.2,0.0,12.23161656,8589.92640000,99.65137564,0.00000000,8689.57777564,1
10000,2,brr,0.2,4.0,0.25,32,340,1,262144,0.2,0.5,12.23161656,8589.92640000,99.65137564,6.11580828,8695.69358392,1
10000,2,brr,0.2,4.0,0.25,32,340,1,262144,0.2,1.0,12.23161656,8589.92640000,99.65137564,12.23161656,8701.80939220,1
10000,2,brr,0.2,4.0,0.25,32,340,1,262144,1.0,0.0,12.23161656,8589.92640000,99.64650996,0.00000000,8689.57290996,1
10000,2,brr,0.2,4.0,0.25,32,340,1,262144,1.0,0.5,12.23161656,8589.92640000,99.64650996,6.11580828,8695.68871824,1
10000,2,brr,0.2,4.0,0.25,32,340,1,262144,1.0,1.0,12.23161656,8589.92640000,99.64650996,12.23161656,8701.80452652,1
10000,2,brr,0.2,4.0,0.25,32,340,1,2097152,0.05,0.0,12.23161656,8589.92640000,99.65015920,0.00000000,8689.57655920,1
10000,2,brr,0.2,4.0,0.25,32,340,1,2097152,0.05,0.5,12.23161656,8589.92640000,99.65015920,6.11580828,8695.69236748,1
10000,2,brr,0.2,4.0,0.25,32,340,1,2097152,0.05,1.0,12.23161656,8589.92640000,99.65015920,12.23161656,8701.80817576,1
10000,2,brr,0.2,4.0,0.25,32,340,1,2097152,0.2,0.0,12.23161656,8589.92640000,99.64286087,0.00000000,8689.56926087,1
10000,2,brr,0.2,4.0,0.25,32,340,1,2097152,0.2,0.5,12.23161656,8589.92640000,99.64286087,6.11580828,8695.68506915,1
10000,2,brr,0.2,4.0,0.25,32,340,1,2097152,0.2,1.0,12.23161656,8589.92640000,99.64286087,12.23161656,8701.80087743,1
10000,2,brr,0.2,4.0,0.25,32,340,1,2097152,1.0,0.0,12.23161656,8589.92640000,99.60394548,0.00000000,8689.53034548,1
10000,2,brr,0.2,4.0,0.25,32,340,1,2097152,1.0,0.5,12.23161656,8589.92640000,99.60394548,6.11580828,8695.64615376,1
10000,2,brr,0.2,4.0,0.25,32,340,1,2097152,1.0,1.0,12.23161656,8589.92640000,99.60394548,12.23161656,8701.76196204,1
10000,2,brr,0.2,4.0,0.25,32,340,1,16777216,0.05,0.0,12.23161656,8589.92640000,99.63313059,0.00000000,8689.55953059,1
10000,2,brr,0.2,4.0,0.25,32,340,1,16777216,0.05,0.5,12.23161656,8589.92640000,99.63313059,6.11580828,8695.67533887,1
10000,2,brr,0.2,4.0,0.25,32,340,1,16777216,0.05,1.0,12.23161656,8589.92640000,99.63313059,12.23161656,8701.79114715,1
10000,2,brr,0.2,4.0,0.25,32,340,1,16777216,0.2,0.0,12.23161656,8589.92640000,99.57476891,0.00000000,8689.50116891,1
10000,2,brr,0.2,4.0,0.25,32,340,1,16777216,0.2,0.5,12.23161656,8589.92640000,99.57476891,6.11580828,8695.61697719,1
10000,2,brr,0.2,4.0,0.25,32,340,1,16777216,0.2,1.0,12.23161656,8589.92640000,99.57476891,12.23161656,8701.73278547,1
10000,2,brr,0.2,4.0,0.25,32,340,1,16777216,1.0,0.0,12.23161656,8589.92640000,99.26408345,0.00000000,8689.19048345,1
10000,2,brr,0.2,4.0,0.25,32,340,1,16777216,1.0,0.5,12.23161656,8589.92640000,99.26408345,6.11580828,8695.30629173,1
10000,2,brr,0.2,4.0,0.25,32,340,1,16777216,1.0,1.0,12.23161656,8589.92640000,99.26408345,12.23161656,8701.42210001,1
10000,2,brr,0.2,4.0,0.5,32,668,1,262144,0.05,0.0,12.23161656,8589.92640000,99.65228797,0.00000000,8689.57868797,1
10000,2,brr,0.2,4.0,0.5,32,668,1,262144,0.05,0.5,12.23161656,8589.92640000,99.65228797,6.11580828,8695.69449625,1
10000,2,brr,0.2,4.0,0.5,32,668,1,262144,0.05,1.0,12.23161656,8589.92640000,99.65228797,12.23161656,8701.81030453,1
10000,2,brr,0.2,4.0,0.5,32,668,1,262144,0.2,0.0,12.23161656,8589.92640000,99.65137564,0.00000000,8689.57777564,1
10000,2,brr,0.2,4.0,0.5,32,668,1,262144,0.2,0.5,12.23161656,8589.92640000,99.65137564,6.11580828,8695.69358392,1
10000,2,brr,0.2,4.0,0.5,32,668,1,262144,0.2,1.0,12.23161656,8589.92640000,99.65137564,12.23161656,8701.80939220,1
10000,2,brr,0.2,4.0,0.5,32,668,1,262144,1.0,0.0,12.23161656,8589.92640000,99.64650996,0.00000000,8689.57290996,1
10000,2,brr,0.2,4.0,0.5,32,668,1,262144,1.0,0.5,12.23161656,8589.92640000,99.64650996,6.11580828,8695.68871824,1
10000,2,brr,0.2,4.0,0.5,32,668,1,262144,1.0,1.0,12.23161656,8589.92640000,99.64650996,12.23161656,8701.80452652,1
10000,2,brr,0.2,4.0,0.5,32,668,1,2097152,0.05,0.0,12.23161656,8589.92640000,99.65015920,0.00000000,8689.57655920,1
10000,2,brr,0.2,4.0,0.5,32,668,1,2097152,0.05,0.5,12.23161656,8589.92640000,99.65015920,6.11580828,8695.69236748,1
10000,2,brr,0.2,4.0,0.5,32,668,1,2097152,0.05,1.0,12.23161656,8589.92640000,99.65015920,12.23161656,8701.80817576,1
10000,2,brr,0.2,4.0,0.5,32,668,1,2097152,0.2,0.0,12.23161656,8589.92640000,99.64286087,0.00000000,8689.56926087,1
10000,2,brr,0.2,4.0,0.5,32,668,1,2097152,0.2,0.5,12.23161656,8589.92640000,99.64286087,6.11580828,8695.68506915,1
10000,2,brr,0.2,4.0,0.5,32,668,1,2097152,0.2,1.0,12.23161656,8589.92640000,99.64286087,12.23161656,8701.80087743,1
10000,2,brr,0.2,4.0,0.5,32,668,1,2097152,1.0,0.0,12.23161656,8589.92640000,99.60394548,0.00000000,8689.53034548,1
10000,2,brr,0.2,4.0,0.5,32,668,1,2097152,1.0,0.5,12.23161656,8589.92640000,99.60394548,6.11580828,8695.64615376,1
10000,2,brr,0.2,4.0,0.5,32,668,1,2097152,1.0,1.0,12.23161656,8589.92640000,99.60394548,12.23161656,8701.76196204,1
10000,2,brr,0.2,4.0,0.5,32,668,1,16777216,0.05,0.0,12.23161656,8589.92640000,99.63313059,0.00000000,8689.55953059,1
10000,2,brr,0.2,4.0,0.5,32,668,1,16777216,0.05,0.5,12.23161656,8589.92640000,99.63313059,6.11580828,8695.67533887,1
10000,2,brr,0.2,4.0,0.5,32,668,1,16777216,0.05,1.0,12.23161656,8589.92640000,99.63313059,12.23161656,8701.79114715,1
10000,2,brr,0.2,4.0,0.5,32,668,1,16777216,0.2,0.0,12.23161656,8589.92640000,99.57476891,0.00000000,8689.50116891,1
10000,2,brr,0.2,4.0,0.5,32,668,1,16777216,0.2,0.5,12.23161656,8589.92640000,99.57476891,6.11580828,8695.61697719,1
10000,2,brr,0.2,4.0,0.5,32,668,1,16777216,0.2,1.0,12.23161656,8589.92640000,99.57476891,12.23161656,8701.73278547,1
10000,2,brr,0.2,4.0,0.5,32,668,1,16777216,1.0,0.0,12.23161656,8589.92640000,99.26408345,0.00000000,8689.19048345,1
10000,2,brr,0.2,4.0,0.5,32,668,1,16777216,1.0,0.5,12.23161656,8589.92640000,99.26408345,6.11580828,8695.30629173,1
10000,2,brr,0.2,4.0,0.5,32,668,1,16777216,1.0,1.0,12.23161656,8589.92640000,99.26408345,12.23161656,8701.42210001,1
10000,2,brr,0.2,4.0,1.0,32,1323,1,262144,0.05,0.0,12.23161656,8589.92640000,99.65228797,0.00000000,8689.57868797,1
10000,2,brr,0.2,4.0,1.0,32,1323,1,262144,0.05,0.5,12.23161656,8589.92640000,99.65228797,6.11580828,8695.69449625,1
10000,2,brr,0.2,4.0,1.0,32,1323,1,262144,0.05,1.0,12.23161656,8589.92640000,99.65228797,12.23161656,8701.81030453,1
10000,2,brr,0.2,4.0,1.0,32,1323,1,262144,0.2,0.0,12.23161656,8589.92640000,99.65137564,0.00000000,8689.57777564,1
10000,2,brr,0.2,4.0,1.0,32,1323,1,262144,0.2,0.5,12.23161656,8589.92640000,99.65137564,6.11580828,8695.69358392,1
10000,2,brr,0.2,4.0,1.0,32,1323,1,262144,0.2,1.0,12.23161656,8589.92640000,99.65137564,12.23161656,8701.80939220,1
